abn,name,category,entity_type,entity_status,sources,state,postcode,registration_date,age_years,gst_registered,gst_effective_from,is_current_entity,acn,main_trading_name,phone,email,business_url,found_at_url,google_places_id,google_formatted_name,google_phone,google_website,google_formatted_addr,google_primary_type,google_types,google_rating,google_rating_count,updated_at
34149410024,Booran Motor Group,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2011-04-01 00:00:00,14,true,2011-04-01 00:00:00,true,149410024,DANDENONG MITS PTY LTD,"","","",https://semma.com.au/directory/,places/ChIJ__8_1SVs1moRpEKbSgChNQw,Booran Motors,+61 3 9771 9400,https://www.booran.com.au/,"25 Lonsdale St, Dandenong VIC 3175, Australia",car_dealer,"car_dealer,point_of_interest,store,establishment",3.6,17,2026-03-10 02:13:09.014296
69150762940,Captains Retreat,General,Australian Private Company,Active,HobsonsBay,VIC,3016,2011-05-06 00:00:00,14,true,2011-05-06 00:00:00,true,150762940,Captains Retreat Pty Ltd,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=5),places/ChIJSSUEJO9m1moRpugUeG-Zd1U,Captains Retreat Apartments & Cottages Williamstown,+61 3 9397 0352,https://captainsretreat.com.au/,"2 Ferguson St, Williamstown VIC 3016, Australia",lodging,"lodging,point_of_interest,establishment",4.8,99,2026-03-10 02:33:46.70819
41150994933,SugarCRM Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2060,2011-05-19 00:00:00,14,true,2011-05-19 00:00:00,true,150994933,SugarCRM Australia Pty Ltd,"","","",https://amtil.com.au/directory/,places/ChIJ62EqiMO7MioRdLbWpcZsolg,CRM Online,+61 8 6166 8600,https://www.crmonline.com.au/,"2/12 Cowcher Pl, Belmont WA 6104, Australia",point_of_interest,"point_of_interest,establishment",4.6,10,2026-03-10 02:12:28.081882
18151083028,Making Innovation Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3806,2011-05-24 00:00:00,14,true,2022-05-01 00:00:00,true,151083028,MAKING INNOVATION PTY LTD,"","","",https://semma.com.au/directory/,places/ChIJcffswLZJ1moR9dtQM9YOlS4,Melbourne Innovation Centre,+61 1300 855 976,http://melbourneinnovation.com.au/,"Level 3/24 Cubitt St, Cremorne VIC 3121, Australia",consultant,"consultant,service,point_of_interest,establishment",4.9,241,2026-03-10 02:14:31.978675
27151371498,Integra Systems,Manufacturing,Australian Private Company,Active,NorthLink-MfgPartner,VIC,3047,2011-06-08 00:00:00,14,true,2011-07-01 00:00:00,true,151371498,Integra Systems Pty Ltd,"","",http://www.integrasystems.com.au,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,places/ChIJrzswD6Fa1moRRMYYL-IckmU,Integra Systems,+61 3 9359 3133,http://www.integrasystems.com.au/,"197 Northcorp Blvd, Broadmeadows VIC 3047, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:06:46.554546
71151465208,Think Focus Act,General,Australian Private Company,Active,HobsonsBay,VIC,3188,2011-06-14 00:00:00,14,true,2011-06-14 00:00:00,true,151465208,THINK TO ACT PTY LTD,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=24),places/ChIJnXG7SC1h1moRm9mD0jQv8nQ,"Think.Focus.Act Yoga - Melbourne, Newport",+61 421 044 811,http://thinkfocusact.com.au/,"33 Challis St, Newport VIC 3015, Australia",yoga_studio,"yoga_studio,fitness_center,gym,sports_complex,sports_school,sports_activity_location,health,point_of_interest,establishment",5.0,33,2026-03-10 02:33:32.948841
51120493585,SYSTIMA PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3066,2011-06-29 00:00:00,14,true,2011-07-01 00:00:00,true,120493585,SYSTIMA PTY LTD,"","","","",places/ChIJh3Dt1OZC1moRLx0CJPtpI3g,Systima,+61 3 8353 0530,http://www.systima.com.au/,"10/70-80 Wellington St, Collingwood VIC 3066, Australia",consultant,"consultant,service,point_of_interest,establishment",4.9,14,2026-03-10 02:24:56.454243
75098207375,Inspect & Report,General,Australian Private Company,Active,HobsonsBay,VIC,3912,2011-07-01 00:00:00,14,true,2019-05-27 00:00:00,true,098207375,Inspect Pty Ltd,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=12),places/ChIJVdzCImth1moR6EklPaX3sjo,INSPECT & REPORT PROPERTY INSPECTIONS,+61 418 922 238,https://inspectreport.com.au/,"Blair Ct, Altona North VIC 3025, Australia",service,"point_of_interest,service,establishment",5.0,30,2026-03-10 02:31:32.539787
14151312613,ELGi Equipments,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2148,2011-07-12 00:00:00,14,true,2011-07-12 00:00:00,true,151312613,ELGI EQUIPMENTS AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJcaSYweyZEmsRMHS96FxpS84,ELGi Equipments Australia Pty Ltd,+61 1300 625 704,https://www.elgi.com/au/,"3 Squill Pl, Arndell Park NSW 2148, Australia",supplier,"supplier,manufacturer,point_of_interest,establishment",5.0,1,2026-03-10 02:09:12.462192
47153066481,Logic and Control Pty Ltd,"",Australian Private Company,Active,ABR-Search,SA,5174,2011-09-06 00:00:00,14,true,2013-10-01 00:00:00,true,153066481,Logic and Control Pty Ltd,"","","","",places/ChIJ39GRP7c91moRlYeChqyvXDA,Control Logic,+61 1800 557 705,http://controllogic.com.au/,"42 Indian Dr, Keysborough VIC 3173, Australia",supplier,"supplier,manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:28:45.774278
33153561776,Dentalife Australia,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3134,2011-10-04 00:00:00,14,true,2011-10-04 00:00:00,true,153561776,Dentalife Australia Pty Ltd,"","","",https://semma.com.au/directory/,places/ChIJTWsywEE61moRovmmmdPLGg8,Dentalife Australia Pty Ltd,+61 3 9871 1500,https://dentalife.com.au/,"Factory 9/505 Maroondah Hwy, Ringwood VIC 3134, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:14:01.247834
23141725126,Certex International,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3189,2011-11-01 00:00:00,14,true,2011-11-01 00:00:00,true,141725126,CERTEX INTERNATIONAL PTY. LTD.,"","","",https://semma.com.au/directory/,places/ChIJRSbGymVv1moRclNsR1CLBzc,Certex International,+61 3 9555 3855,https://www.certex.com.au/,"Suite 19/5a Hartnett Cl, Mulgrave VIC 3170, Australia",point_of_interest,"point_of_interest,establishment",0.0,0,2026-03-10 02:13:20.202592
44154027559,Logic Health,"",Australian Private Company,Active,ABR-Search,NSW,2040,2011-11-01 00:00:00,14,true,2011-11-01 00:00:00,true,154027559,Logic Enterprises (Wa) Pty Ltd,"","","","",places/ChIJRSaK2KyXEmsRq1DTiReBHJs,Logic Health Wetherill Park - Pre-Employments and Occupational Health Services,+61 1300 316 774,https://www.logichealth.com.au/location/logic-health-wetherill-park/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"447b Victoria St, Wetherill Park NSW 2164, Australia",medical_clinic,"medical_clinic,health,point_of_interest,establishment",5.0,14,2026-03-10 02:28:40.595948
89154093366,Kraftech Australia,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2212,2011-11-04 00:00:00,14,true,2011-11-04 00:00:00,true,154093366,KRAFTECH PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJy5peSn63EmsRjpW8fN0iqmg,Kraftech,+61 2 9599 3848,http://www.kraftech.com.au/,"93 Carrington St, Revesby NSW 2212, Australia",supplier,"supplier,manufacturer,point_of_interest,service,establishment",0.0,0,2026-03-10 02:10:35.464207
13154671333,Document Modelling Pty Ltd,"",Australian Private Company,Active,ABR-Search,NSW,2095,2011-12-07 00:00:00,14,true,2011-12-07 00:00:00,true,154671333,Document Modelling Pty Ltd,"","","","",places/ChIJ57sNLT-uEmsRqeknp5OzJcY,Royalle Modelling,+61 2 8527 3450,http://royallemodelling.com.au/,"201 Sussex St, Sydney NSW 2000, Australia",service,"point_of_interest,service,establishment",4.7,38,2026-03-10 02:23:08.386919
86154688794,BDS AUTOCARE WILLIAMSTOWN,General,Australian Private Company,Active,HobsonsBay,VIC,3215,2011-12-08 00:00:00,14,true,2012-01-01 00:00:00,true,154688794,bds autocare pty ltd,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=4),places/ChIJueK2oEdh1moRLmUl05L2qYA,Bds-autocare,+61 3 9399 8782,"","3 Bentley St, Williamstown North VIC 3016, Australia",car_repair,"car_repair,service,point_of_interest,establishment",3.2,70,2026-03-10 02:30:09.996057
67137890049,Bodacious Coffee,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3152,2012-01-01 00:00:00,14,true,2012-01-01 00:00:00,true,137890049,AESP Pty Ltd,"","",https://www.bodaciouscoffee.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,places/ChIJebM2nLc91moRXV8uCr8Yqgw,BODACIOUS COFFEE ROASTERS,+61 3 9800 0088,https://www.bodaciouscoffee.com.au/,"112 Lewis Rd, Wantirna South VIC 3152, Australia",coffee_roastery,"coffee_roastery,food,point_of_interest,establishment",5.0,11,2026-03-10 02:05:32.144633
35155540551,Aquila Commercial Finance,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3141,2012-02-07 00:00:00,14,true,2012-02-07 00:00:00,true,155540551,AQUILA SECURITIES PTY. LTD.,"","","",https://semma.com.au/directory/,places/ChIJ7b27RLNC1moRtRfHjzjZULM,Aquila Corporate Advisory,"",http://www.aquilacorporate.com.au/,"15-19 Claremont St, South Yarra VIC 3141, Australia",corporate_office,"corporate_office,point_of_interest,establishment",0.0,0,2026-03-10 02:13:40.777188
57155579669,Woods Media,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3720,2012-02-08 00:00:00,14,true,2012-02-08 00:00:00,true,155579669,WOODS MEDIA PTY. LTD.,"","","",https://semma.com.au/directory/,places/ChIJT8Oqs0fCJ2sRoswBUqhcgPU,Woods Media Pty. Ltd.,"","","1738 Maroondah Hwy, Bonnie Doon VIC 3720, Australia",point_of_interest,"point_of_interest,establishment",0.0,0,2026-03-10 02:13:57.045158
35155582746,Embedded Intellect Pty Ltd,"",Australian Private Company,Active,ABR-Search,NSW,2037,2012-02-08 00:00:00,14,true,2012-02-08 00:00:00,true,155582746,Embedded Intellect Pty Ltd,"","","","",places/ChIJd5xMUvKuEmsRRUqCF02VIe8,Embedded Intellect Pty Ltd,+61 429 414 000,http://embeddedintellect.com/,"77/101 Miller St, North Sydney NSW 2060, Australia",supplier,"supplier,point_of_interest,service,establishment",0.0,0,2026-03-10 02:21:14.89766
79155597961,Arrow MPS,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2012-02-09 00:00:00,14,true,2012-02-09 00:00:00,true,155597961,Newbeach MPS Pty Ltd,"","","",https://semma.com.au/directory/page/3/,places/ChIJPYdxWFsS1moR1h4JIjMU2U8,Arrow MPS,+61 3 9551 4371,http://www.arrowmps.com.au/,"46/48 Licola Cres, Dandenong South VIC 3175, Australia",manufacturer,"point_of_interest,manufacturer,establishment",0.0,0,2026-03-10 02:16:10.311199
46155805913,Platform 383 Pty Ltd,"",Australian Private Company,Active,ABR-Search,VIC,3000,2012-02-20 00:00:00,14,true,2012-02-20 00:00:00,true,155805913,Platform 383 Pty Ltd,"","","","","","","","","","","",0.0,0,2026-03-10 02:26:17.857515
44155984179,PLATFORM 23 PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3129,2012-03-01 00:00:00,14,true,2015-09-17 00:00:00,true,155984179,PLATFORM 23 PTY. LTD.,"","","","",places/ChIJITmhIKhC1moRLWQb6CWpyus,23 Digital,+61 1300 233 444,https://www.23digital.com.au/,"1/61-63 Wellington St, St Kilda VIC 3182, Australia",service,"service,point_of_interest,establishment",4.5,249,2026-03-10 02:25:20.57207
52157997012,OPTIMISED FINANCIAL MODELLING PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3089,2012-04-25 00:00:00,13,true,2013-07-01 00:00:00,true,157997012,OPTIMISED FINANCIAL MODELLING PTY LTD,"","","","",places/ChIJHZJe_L5B1moRZN4IshYwzRg,Optimise Financial Pty Ltd,+61 421 494 751,http://www.optimisefinancial.com.au/,"Camberwell Place, Tenancy 111/793 Burke Rd, Camberwell VIC 3124, Australia",consultant,"consultant,finance,point_of_interest,service,establishment",0.0,0,2026-03-10 02:23:53.507512
77158345834,Austral Wright Metals Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2164,2012-05-14 00:00:00,13,true,2012-05-14 00:00:00,true,158345834,AW DISTRIBUTION PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJWSWsfc6-62sRdazvMhoELOY,Austral Wright Metals,+61 2 9827 0790,https://www.australwright.com.au/,"133-139 Cowpasture Rd, Wetherill Park NSW 2164, Australia",supplier,"supplier,manufacturer,point_of_interest,establishment",4.7,30,2026-03-10 02:07:48.933388
11158413524,Applied Machinery Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2012-05-17 00:00:00,13,true,2012-06-15 00:00:00,true,158413524,APPLIED MACHINERY AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJHyP-2dkT1moRn2D86J3EN5A,Applied Machinery,+61 3 9706 8066,https://www.appliedmachinery.com.au/,"55-61 Nissan Dr, Dandenong VIC 3175, Australia",supplier,"supplier,service,point_of_interest,manufacturer,establishment",4.7,13,2026-03-10 02:07:45.931711
50158645802,AMPED AUTOMATION PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2100,2012-06-07 00:00:00,13,true,2012-06-07 00:00:00,true,158645802,AMPED AUTOMATION PTY LTD,"","","","",places/ChIJ-zLt92CqEmsRJNNUpWCLE3A,Amped Automation,+61 430 239 350,http://www.ampedautomation.com/,"Unit 1/10 Wattle Rd, Brookvale NSW 2100, Australia",manufacturer,"manufacturer,point_of_interest,service,establishment",4.0,16,2026-03-10 02:20:21.332887
79159285006,Euromac Australia,Manufacturing,Australian Private Company,Active,AMTIL,SA,5253,2012-07-01 00:00:00,13,true,2012-07-01 00:00:00,true,159285006,EUROMAC AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJu3YEnsI91moRdb2lEDui2GY,Okuma Australia Pty Ltd,+61 1300 165 862,http://www.okumaaustralia.com.au/,"3 Tampe Rd, Rowville VIC 3178, Australia",manufacturer,"point_of_interest,manufacturer,establishment",3.7,3,2026-03-10 02:09:18.246884
17159624576,SYSTEMISR PTY LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2038,2012-07-24 00:00:00,13,true,2012-07-24 00:00:00,true,159624576,SYSTEMISR PTY LIMITED,"","","","",places/ChIJHZX40EKuEmsRPR71fsqf7sw,Systemisr,+61 2 7256 8393,https://systemisr.com/,"3/12-20 Argyle St, The Rocks NSW 2000, Australia",service,"service,point_of_interest,establishment",0.0,0,2026-03-10 02:25:09.879326
32159715358,CREATIVE PLATFORM PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2060,2012-08-10 00:00:00,13,true,2012-08-10 00:00:00,true,159715358,CREATIVE PLATFORM PTY LTD,"","","","",places/ChIJdRig-euuEmsRwEXfdpLLC_8,Creative Platform,+61 2 9954 0789,http://creativeplatform.com.au/,"207/3 Eden St, North Sydney NSW 2060, Australia",service,"point_of_interest,service,establishment",0.0,0,2026-03-10 02:26:54.648828
39159877406,AONE Laser Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3803,2012-08-12 00:00:00,13,true,2012-08-12 00:00:00,true,159877406,AONE LASER PTY LTD,"","","",https://semma.com.au/directory/,places/ChIJz9B35DIR1moRTnGV1HGqujE,Aone Laser Pty Ltd,+61 3 9796 5500,http://www.aonelaser.com.au/,"10 Wedgewood Rd, Hallam VIC 3803, Australia",manufacturer,"point_of_interest,manufacturer,establishment",4.1,10,2026-03-10 02:14:09.342733
42159945454,2PI SOFTWARE,"",Australian Private Company,Active,ABR-Search,NSW,2000,2012-08-21 00:00:00,13,true,2012-08-21 00:00:00,true,159945454,TRIPLEACS PTY LTD,"","","","",places/ChIJmzAQZnDHEmsRrlqK1LXgu5A,TwoPi Code,+61 1300 345 126,http://www.twopicode.com/,"Level 2/383 George St, Sydney NSW 2000, Australia",point_of_interest,"point_of_interest,establishment",5.0,7,2026-03-10 02:17:58.682129
12160062288,CMR STRUCTURAL 3D MODELLING PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3754,2012-08-24 00:00:00,13,true,2012-08-24 00:00:00,true,160062288,CMR STRUCTURAL 3D MODELLING PTY LTD,"","","","",places/ChIJmxgbMbly1moR-IUuMkSRCI0,"SMR Engineering - Structural Engineering, Renovations, & Extensions",+61 415 178 543,http://smrengineering.com.au/,"66 Chelsea Rd, Chelsea VIC 3196, Australia",service,"point_of_interest,service,establishment",4.3,6,2026-03-10 02:24:16.806961
55160327346,Textured Concept Foods,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3061,2012-09-12 00:00:00,13,true,2012-09-12 00:00:00,true,160327346,TEXTURED CONCEPT FOODS PTY LTD,"","",https://texturedconceptfoods.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,places/ChIJl1Ik7YVLJgARFBHrE0CGC6I,Textured Concept Foods,+61 3 9357 6007,http://texturedconceptfoods.com.au/,"91 Mason St, Campbellfield VIC 3061, Australia",manufacturer,"manufacturer,point_of_interest,food,establishment",5.0,2,2026-03-10 02:06:18.564672
12160381439,EMBEDDED PROJECT ENGINEERING PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2286,2012-09-17 00:00:00,13,true,2012-09-17 00:00:00,true,160381439,EMBEDDED PROJECT ENGINEERING PTY LTD,"","","","",places/ChIJ76S_LSCqEmsRl0sttsIlO48,Embedded Devices,+61 2 9975 4549,http://www.embeddeddevices.com.au/,"12/8-9 Tilley Ln, Frenchs Forest NSW 2086, Australia",consultant,"consultant,point_of_interest,service,establishment",0.0,0,2026-03-10 02:21:26.526478
71160197008,u&u. Recruitment Partners,Manufacturing,Australian Private Company,Active,SEMMA,VIC,4000,2012-09-24 00:00:00,13,true,2012-09-24 00:00:00,true,160197008,U&U PTY LTD,"","","",https://semma.com.au/directory/,places/ChIJfUbaZ-RD1moRYK1wiUwrebQ,u&u Recruitment Partners Melbourne,+61 3 9437 4800,https://www.uandu.com/,"Level 22/100 Queen St, Melbourne VIC 3000, Australia",employment_agency,"employment_agency,service,point_of_interest,establishment",4.9,98,2026-03-10 02:14:00.417576
91160701717,PLATFORM SPORTS PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3156,2012-10-10 00:00:00,13,true,2013-01-01 00:00:00,true,160701717,PLATFORM SPORTS PTY LTD,"","","","",places/ChIJJc6uOwqxOG0RyQQlSvHWmYg,Platform Sports Management,+64 27 601 5529,http://www.platformsportsmanagement.com/,"2A Railway Street, Newmarket, Auckland 1061, New Zealand",sports_school,"sports_school,consultant,point_of_interest,service,establishment",5.0,61,2026-03-10 02:26:07.346973
84160892937,CONSTRUCTION SOFTWARE PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3008,2012-10-22 00:00:00,13,true,2012-10-22 00:00:00,true,160892937,CONSTRUCTION SOFTWARE PTY LTD,"","","","",places/ChIJBzxNoR1o1moRJuLIGbbqzDg,Construction Software Pty Ltd,+61 3 9981 5728,http://constructionsoftware.biz/,"82 Lorimer St, Docklands VIC 3008, Australia",point_of_interest,"point_of_interest,establishment",3.2,5,2026-03-10 02:18:06.867704
15161169151,IntelliStrata Platform,"",Australian Private Company,Active,ABR-Search,VIC,3000,2012-11-14 00:00:00,13,true,2012-11-14 00:00:00,true,161169151,STRATA NEXTGEN PTY LTD,"","","","",places/ChIJWTJJ9M9R1moRJm4sKCRIG40,Intellistrata Platform,+61 3 9001 6956,https://www.intellistrata.com.au/,"17/31 Queen St, Melbourne VIC 3000, Australia",point_of_interest,"point_of_interest,establishment",4.4,7,2026-03-10 02:27:12.102625
58114574515,Kaishan Australia Pty Ltd,Manufacturing,Australian Private Company,Active,"AMTIL,SEMMA",VIC,3173,2013-01-01 00:00:00,13,true,2013-01-01 00:00:00,true,114574515,KAISHAN AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJEz58lt1s1moRG5aSvqPYZSs,Kaishan Compressors Pty Ltd,+61 1300 098 901,https://www.kaishan.com.au/,"134-140 Atlantic Dr, Keysborough VIC 3173, Australia",supplier,"supplier,manufacturer,point_of_interest,service,establishment",4.4,14,2026-03-10 02:15:35.276683
46161873687,Mescon Pty Ltd,Manufacturing,Australian Private Company,Active,"AMTIL,SEMMA",VIC,3192,2013-01-09 00:00:00,13,true,2013-07-01 00:00:00,true,161873687,MESCON PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJNZXzZuJs1moRJBXUvIaCA8E,Mescon,+61 3 8751 1579,http://www.mescon.com.au/,"18 Elliott St, Cheltenham VIC 3192, Australia",consultant,"consultant,manufacturer,point_of_interest,service,establishment",0.0,0,2026-03-10 02:15:48.743846
82162228159,LOGIC ELECTRICAL PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2099,2013-02-05 00:00:00,13,true,2013-02-07 00:00:00,true,162228159,LOGIC ELECTRICAL PTY LTD,"","","","","","","","","","","",0.0,0,2026-03-10 02:27:43.819224
71162676440,SEVAAN Group Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2144,2013-03-05 00:00:00,13,true,2013-03-21 00:00:00,true,162676440,SAFAAN GROUP PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJ5xrMUB7sEmsRe16Q2OacyQo,Sevaan Group,+61 2 9824 5555,https://www.sevaangroup.com.au/,"12 Reaghs Farm Rd, Minto NSW 2566, Australia",general_contractor,"general_contractor,manufacturer,point_of_interest,service,establishment",4.6,8,2026-03-10 02:12:13.706658
40162880426,MARKET1 SOFTWARE PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3156,2013-03-19 00:00:00,12,true,2013-03-19 00:00:00,true,162880426,MARKET1 SOFTWARE PTY. LTD.,"","","","",places/ChIJ_____0Bo1moRk8JJi1SH0Go,MarketOne Australia,+61 3 9534 4333,http://www.marketone.com/,"level 3/31 Queen St, Melbourne VIC 3000, Australia",service,"service,point_of_interest,establishment",5.0,2,2026-03-10 02:18:17.089151
33162884077,TELEMETRIX PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3174,2013-03-22 00:00:00,12,true,2013-03-22 00:00:00,true,162884077,TELEMETRIX PTY LTD,"","","","",places/ChIJu9hl2upn1moREjkWRVy3DBA,Telemetrix Pty Ltd,+61 413 944 522,http://www.telemetrix.com.au/,"Unit G4/187-195 Graham St, Melbourne VIC 3207, Australia",consultant,"consultant,point_of_interest,service,establishment",5.0,1,2026-03-10 02:18:57.438637
92163053594,Industrial Dynamics,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3161,2013-03-27 00:00:00,12,true,2013-04-01 00:00:00,true,163053594,INDUSTRIAL DYNAMICS PTY LTD,"","","",https://semma.com.au/directory/,places/ChIJfekWclts1moRqOOKodqd6BM,Industrial Dynamics Pty Ltd,+61 3 9585 2739,https://industrialdynamics.com.au/,"By Appointment, 36 Taunton Dr, Cheltenham VIC 3192, Australia",general_contractor,"general_contractor,supplier,service,point_of_interest,manufacturer,establishment",0.0,0,2026-03-10 02:14:18.804478
34163243641,Livetools Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2294,2013-04-10 00:00:00,12,true,2013-04-10 00:00:00,true,163243641,LIVETOOLS PTY LIMITED,"","","",https://amtil.com.au/directory/,places/ChIJp8SNjGsUc2sRhhkhM0CG0go,Livetools,+61 2 4017 0198,https://livetools.com.au/,"115 Young St, Carrington NSW 2294, Australia",building_materials_store,"building_materials_store,wholesaler,manufacturer,point_of_interest,service,store,establishment",5.0,12,2026-03-10 02:10:45.813926
96163318045,Leading Edge Energy,Manufacturing,Australian Private Company,Active,NorthLink-MfgPartner,NSW,2000,2013-04-17 00:00:00,12,true,2013-04-17 00:00:00,true,163318045,FORTISERVE GROUP PTY LTD,"","",http://www.leadingedgeenergy.com.au/,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,places/ChIJVYhNOYeoEmsR4DxwifJ211o,Leading Edge Energy,+61 1300 852 770,https://www.leadingedgeenergy.com.au/,"Challis House, Suite 4, Level 4/4 Martin Pl, Sydney NSW 2000, Australia",consultant,"consultant,supplier,service,point_of_interest,establishment",5.0,182,2026-03-10 02:06:49.387268
19163401081,evok3d.com Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3122,2013-04-23 00:00:00,12,true,2013-04-23 00:00:00,true,163401081,EVOK3D.COM PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJtco8Zhdr1moROvxpCRacaY4,EVOK3D 3D Printing Solutions,+61 1800 386 533,https://evok3d.com.au/,"2/4 Guest St, Hawthorn VIC 3122, Australia",service,"point_of_interest,service,establishment",3.0,2,2026-03-10 02:09:18.977263
50163550767,Sharrock Pitman Legal Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3149,2013-05-24 00:00:00,12,true,2013-07-01 00:00:00,true,163550767,SHARROCK PITMAN LEGAL PTY. LTD.,"","","",https://semma.com.au/directory/page/2/,places/ChIJXw6hQcA_1moRZhgHi57NeHc,Sharrock Pitman Legal,+61 3 9560 2922,https://www.sharrockpitman.com.au/,"233 Blackburn Rd, Mount Waverley VIC 3149, Australia",accounting,"accounting,finance,lawyer,consultant,service,point_of_interest,establishment",4.7,88,2026-03-10 02:15:36.005187
36164197031,Heighton,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,VIC,3451,2013-06-11 00:00:00,12,true,2013-06-11 00:00:00,true,164197031,CSS INTERNATIONAL GROUP PTY LTD,"","",https://www.heighton.com.au/,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,places/ChIJfUNCzQQT1GoRAOqMIXVWBAU,Highton,"","","Highton VIC 3216, Australia",locality,"locality,political",0.0,0,2026-03-12 21:17:08.133231
76131318084,Platform Realty,"",Australian Private Company,Active,ABR-Search,NSW,2067,2013-06-17 00:00:00,12,true,2013-06-17 00:00:00,true,131318084,LIFE CHANGING ENTERPRISE PTY LTD,"","","","",places/ChIJA9w4w9WoEmsRY7kyYMT_L3o,Platform Realty,+61 402 525 080,https://www.platformrealty.com.au/,"Ground Floor/465 Victoria Ave, Chatswood NSW 2067, Australia",real_estate_agency,"real_estate_agency,point_of_interest,service,establishment",4.9,51,2026-03-10 02:26:31.166093
28164567677,AUTOMATION ENGINEERING SERVICES PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2101,2013-07-01 00:00:00,12,true,2013-07-01 00:00:00,true,164567677,AUTOMATION ENGINEERING SERVICES PTY LTD,"","","","",places/ChIJcbma-hlVDWsRMv4aYFXIdmk,Automation Engineering Services,+61 417 028 245,http://thinkoutsideofthesquare.com/,"Suite 6/4 Narrabeen St, Narrabeen NSW 2101, Australia",consultant,"consultant,service,point_of_interest,establishment",0.0,0,2026-03-10 02:20:49.082957
